"id";"id_projet";"intitule_financement";"code_projet";"intitule_projet";"id_rc_org_benef";"id_rc_org_benef_p";"code_benef";"benef_ar";"benef_fr";"benef_en";"cout_glob";"id_nm_devise_c";"code_devise_c";"symb_devise_c";"besoin_fin_ext";"id_rc_bailleur";"code_bailleur";"bailleur_ar";"bailleur_fr";"bailleur_en";"id_rc_entite_charge";"dt_env_bailleur";"num_fin";"id_nm_type_fin";"code_type_fin";"type_fin_ar";"type_fin_fr";"type_fin_en";"id_nm_categ_fin";"code_categ_fin";"categ_fin_ar";"categ_fin_fr";"categ_fin_en";"id_nm_nature_pret";"code_nature_pret";"nature_pret_ar";"nature_pret_fr";"nature_pret_en";"montant";"id_nm_devise";"code_devise";"symb_devise";"devise_ar";"devise_fr";"devise_en";"cour_ref";"montant_tnd";"taux_interet";"dt_limite_don";"is_draft";"dt_maj";"id_nm_type_taux";"code_type_taux";"type_taux_ar";"type_taux_fr";"dt_recept_bail";"id_nm_fin_islam";"code_fin_islam";"fin_islam_ar";"fin_islam_fr";"dt_signatures";"dt_cloture_init";"dt_cloture_act";"mnt_engage";"id_nm_type_dest_fin";"code_dest_fin";"dest_fin_ar";"dest_fin_fr";"mnt_decaiss";"mnt_reste_decaiss";"pourc_decaiss";"nbr_prorog";"is_ligne_fin";"id_ligne_fin";"id_type_appui";"comm_eng"
3 223,00;1 474,00;"Projet de renouvellement de la flotte de transport ferroviaire de la STT ( ligne TGM)";"P26112";"Projet de renouvellement de la flotte de transport ferroviaire de la STT ( ligne TGM)";null;null;"null";"null";"null";"null";90,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 85864";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";2,00;"02";"قرض غير سيادي";"Non Souverain";"Non Souverain";45,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;152,64;"null";null;false;28/04/2026 09:13;null;"null";"null";"null";null;null;"null";"null";"null";20/12/2021;20/12/2025;20/12/2025;"null";1,00;"01";"مشروع";"Projet";0,00;45,00;0,00;0;false;null;null;null
3 220,00;1 474,00;"Projet de renouvellement de la flotte de transport ferroviaire de la STT ( ligne TGM)";"P26112";"Projet de renouvellement de la flotte de transport ferroviaire de la STT ( ligne TGM)";null;null;"null";"null";"null";"null";90,00;39,00;"EUR";"€";null;34,00;"BERD";"البنك الأوروبي للإنشاء والتعمير";"Banque Européenne pour la Reconstruction et le Développement";"null";125,00;null;"BERD 04";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";90,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,14;282,60;"null";null;false;28/04/2026 09:13;null;"null";"null";"null";null;null;"null";"null";"null";21/12/2019;31/12/2023;31/12/2023;"null";1,00;"01";"مشروع";"Projet";1,00;89,00;1,11;0;false;null;null;null
3 216,00;1 467,00;"Depollution integre du lac de Bizerte ";"P26110";"Programme de dépollution intégrée du lac de Bizerte ";null;null;"null";"null";"null";"null";80,00;39,00;"EUR";"€";null;34,00;"BERD";"البنك الأوروبي للإنشاء والتعمير";"Banque Européenne pour la Reconstruction et le Développement";"null";125,00;null;"BERD01";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";20,00;39,00;"EUR";"€";"Euro";"Euro";"null";2,22;44,36;"null";null;false;28/04/2026 10:05;null;"null";"null";"null";null;null;"null";"null";"null";01/09/2015;31/12/2019;31/12/2019;"null";1,00;"01";"مشروع";"Projet";12,50;7,50;62,50;0;false;null;null;null
3 224,00;1 467,00;"Programme de dépollution intégrée du lac de Bizerte ";"P26110";"Programme de dépollution intégrée du lac de Bizerte ";null;null;"null";"null";"null";"null";80,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 83246";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";4,00;"04";"قرض معار";"Souverain - Retrocédé";"Retrocédé";40,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;135,68;"null";null;false;28/04/2026 10:05;null;"null";"null";"null";null;null;"null";"null";"null";19/12/2013;18/12/2018;18/12/2018;"null";1,00;"01";"مشروع";"Projet";31,15;8,85;77,88;0;false;null;null;null
3 225,00;1 201,00;"Pont de Bizerte";"P26035";"Projet d'Appui à la Connectivité Routière dans  Nord-Est (PONT DE BIZERTE)";null;null;"null";"null";"null";"null";247,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 85807";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";123,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;417,22;"null";null;false;28/04/2026 11:12;null;"null";"null";"null";null;null;"null";"null";"null";29/11/2016;28/11/2020;28/11/2020;"null";1,00;"01";"مشروع";"Projet";45,27;77,73;36,80;0;false;null;null;null
3 138,00;1 201,00;"PROJET D'APPUI A LA CONNECTIVITE ROUTIERE DANS LE NORD-EST";"P26035";"Projet d'Appui à la Connectivité Routière dans  Nord-Est (PONT DE BIZERTE)";null;null;"null";"null";"null";"null";247,00;39,00;"EUR";"€";null;32,00;"BAD";"البنك الإفريقي للتنمية";"Banque africaine de développement ";"African development bank";9,00;null;"2000200001854";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";122,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;413,82;"null";null;false;28/04/2026 11:12;null;"null";"null";"null";null;null;"null";"null";"null";25/01/2018;31/12/2023;31/12/2027;"null";1,00;"01";"مشروع";"Projet";32,50;89,50;26,64;2;false;null;null;0,25
3 226,00;1 485,00;"Programme  de Régénération des Centres Anciens en Tunisie (PRCA)";"P26114";"Programme  de Régénération des Centres Anciens en Tunisie (PRCA)";null;null;"null";"null";"null";"null";15,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 90365";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";3,00;"03";"قرض سيادي مباشر";"Souverain - Direct";"Direct";6,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;20,35;"null";null;false;28/04/2026 13:25;null;"null";"null";"null";null;null;"null";"null";"null";18/10/2019;17/10/2025;17/10/2025;"null";1,00;"01";"مشروع";"Projet";3,00;3,00;50,00;0;false;null;null;null
3 227,00;1 492,00;"appui au programme de securité alimentaire ";"P26115";"appui au programme de securité alimentaire ";null;null;"null";"null";"null";"null";150,50;39,00;"EUR";"€";null;34,00;"BERD";"البنك الأوروبي للإنشاء والتعمير";"Banque Européenne pour la Reconstruction et le Développement";"null";125,00;null;"BERD06";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";150,50;39,00;"EUR";"€";"Euro";"Euro";"null";3,24;487,62;"null";null;false;28/04/2026 14:03;null;"null";"null";"null";null;null;"null";"null";"null";14/09/2022;14/09/2023;14/09/2023;"null";1,00;"01";"مشروع";"Projet";150,50;0,00;100,00;0;false;null;null;null
3 228,00;1 493,00;"Restructuration financière de la STEG ";"P26116";"Restructuration financière de la STEG ";null;null;"null";"null";"null";"null";300,00;39,00;"EUR";"€";null;34,00;"BERD";"البنك الأوروبي للإنشاء والتعمير";"Banque Européenne pour la Reconstruction et le Développement";"null";125,00;null;"berd07";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";300,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,13;939,00;"null";null;false;28/04/2026 14:22;null;"null";"null";"null";null;null;"null";"null";"null";14/09/2022;14/09/2023;14/09/2023;"null";1,00;"01";"مشروع";"Projet";300,00;0,00;100,00;0;false;null;null;null
3 189,00;1 382,00;"Autoroute Tunis-jelma";"P26088";"Autoroute Tunis-jelma";null;null;"null";"null";"null";"null";1 423,00;37,00;"KWD";"KD";500,00;40,00;"FADES";"الصندوق العربي للإنماء الاقتصادي والاجتماعي";"Fonds Arabe pour le Développement Economique et Social";"null";8,00;null;"647-17";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";50,00;29,00;"KWD";"KD";"Kuwaiti Dinar";"Dinar Koweitien";"null";9,98;123,65;"2.5%";null;false;29/04/2026 08:24;null;"null";"null";"null";null;null;"null";"null";"null";11/07/2017;08/12/2026;08/12/2026;"null";1,00;"01";"مشروع";"Projet";13,12;36,88;26,24;0;false;null;null;null
3 230,00;1 382,00;"Autoroute Tunis-jelma";"P26088";"Autoroute Tunis-jelma";null;null;"null";"null";"null";"null";1 423,00;37,00;"EUR";"€";500,00;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 85863";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";166,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;563,07;"null";null;false;29/04/2026 08:24;null;"null";"null";"null";null;null;"null";"null";"null";14/12/2017;13/12/2021;13/12/2021;"null";1,00;"01";"مشروع";"Projet";71,00;95,00;42,77;0;false;null;null;null
3 229,00;1 496,00;"Modernisation des établissements scolaires II";"P26117";"Modernisation des établissements scolaires II";null;null;"null";"null";"null";"null";80,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 89310";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";40,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;135,68;"null";null;false;29/04/2026 08:37;null;"null";"null";"null";null;null;"null";"null";"null";10/07/2023;09/07/2029;09/07/2029;"null";1,00;"01";"مشروع";"Projet";10,60;29,40;26,50;0;false;null;null;null
3 231,00;1 499,00;"Modernisation routière II";"P26118";"Modernisation routière II";null;null;"null";"null";"null";"null";343,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 84809";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";150,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;508,80;"null";null;false;29/04/2026 09:22;null;"null";"null";"null";null;null;"null";"null";"null";18/12/2015;17/12/2020;17/12/2020;"null";1,00;"01";"مشروع";"Projet";92,00;58,00;61,33;0;false;null;null;null
3 232,00;1 500,00;"Réhabilitation urbaine II";"P26119";"Réhabilitation urbaine II";null;null;"null";"null";"null";"null";235,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 84589";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";77,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;261,18;"null";null;false;29/04/2026 09:52;null;"null";"null";"null";null;null;"null";"null";"null";10/07/2018;09/07/2023;09/07/2023;"null";1,00;"01";"مشروع";"Projet";37,70;39,30;48,96;0;false;null;null;null
3 234,00;1 239,00;"Projet des corridors de développement économique (PCDÉ)";"P26054";"Projet des corridors de développement économique (PCDÉ)";null;null;"null";"null";"null";"null";473,50;39,00;"EUR";"€";1 396,00;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 91760";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";210,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;712,32;"null";null;false;29/04/2026 11:11;null;"null";"null";"null";null;null;"null";"null";"null";13/06/2024;12/06/2029;12/06/2029;"null";1,00;"01";"مشروع";"Projet";0,00;210,00;0,00;0;false;null;null;null
3 148,00;1 239,00;"Projet du corridor de développement économique";"P26054";"Projet des corridors de développement économique (PCDÉ)";null;null;"null";"null";"null";"null";473,50;39,00;"EUR";"€";1 396,00;36,00;"BM";"بنك عالمي";"Banque mondiale";"null";12,00;null;"9655-TN";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";3,00;"03";"قرض سيادي مباشر";"Souverain - Direct";"Direct";203,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,38;686,14;"null";null;false;29/04/2026 11:11;null;"null";"null";"null";null;null;"null";"null";"null";26/03/2024;31/05/2030;31/05/2030;"null";1,00;"01";"مشروع";"Projet";1,10;201,90;0,54;0;false;null;null;null
3 235,00;1 243,00;"Projet D'Amélioration du Secteur Énergétique (PASÉ) / Programme transport et distribution STEG";"P26055";"Projet D'Amélioration du Secteur Énergétique (PASÉ)/ Programme transport et distribution STEG";null;null;"null";"null";"null";"null";151,00;38,00;"USD";"$";427,33;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 92780";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";70,00;38,00;"USD";"$";"U.S. Dollar";"Dollar des USA";"null";3,06;214,48;"null";null;false;29/04/2026 11:28;null;"null";"null";"null";null;null;"null";"null";"null";28/12/2022;27/12/2027;27/12/2027;"null";1,00;"01";"مشروع";"Projet";0,00;70,00;0,00;0;false;null;null;null
3 149,00;1 243,00;"PROJET D'AMÉLIORATION DU SECTEUR ÉNERGÉTIQUE PASE";"P26055";"Projet D'Amélioration du Secteur Énergétique (PASÉ)/ Programme transport et distribution STEG";null;null;"null";"null";"null";"null";151,00;38,00;"USD";"$";427,33;136,00;"BIRD";"البنك الدولي لإعادة الإعمار والتنمية";"Banque Internationale de Reconstitution et de Développement";"null";12,00;null;"8989-TN";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";6,00;"06";"قرض بضمان بسيط";"Avec Garanti - Simple";"Simple";151,00;38,00;"USD";"$";"U.S. Dollar";"Dollar des USA";"null";2,83;427,33;"null";null;false;29/04/2026 11:28;null;"null";"null";"null";null;null;"null";"null";"null";30/01/2020;30/06/2024;30/06/2026;"null";1,00;"01";"مشروع";"Projet";80,00;71,00;52,98;1;false;null;null;null
3 283,00;1 510,00;"APPUI AU SECTEUR DE L’EAU POTABLE (A) / Raccordement";"P26122";"APPUI AU SECTEUR DE L’EAU POTABLE (A) / Raccordement";null;null;"null";"null";"null";"null";28,00;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN129103";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";14,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,26;45,59;"null";null;false;29/04/2026 12:02;null;"null";"null";"null";null;null;"null";"null";"null";22/10/2020;31/12/2025;31/12/2025;"null";1,00;"01";"مشروع";"Projet";14,00;0,00;100,00;0;false;null;null;null
3 242,00;1 510,00;"APPUI AU SECTEUR DE L’EAU POTABLE (A) / Raccordement";"P26122";"APPUI AU SECTEUR DE L’EAU POTABLE (A) / Raccordement";null;null;"null";"null";"null";"null";28,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 87460";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";4,00;"04";"قرض معار";"Souverain - Retrocédé";"Retrocédé";14,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;47,49;"null";null;false;29/04/2026 12:02;null;"null";"null";"null";null;null;"null";"null";"null";21/10/2020;20/10/2026;20/10/2026;"null";1,00;"01";"مشروع";"Projet";0,00;14,00;0,00;0;false;null;null;null
3 236,00;1 510,00;"APPUI AU SECTEUR DE L’EAU POTABLE (A) / Raccordement";"P26122";"APPUI AU SECTEUR DE L’EAU POTABLE (A) / Raccordement";null;null;"null";"null";"null";"null";28,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 87460";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";14,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;47,49;"null";null;false;29/04/2026 12:02;null;"null";"null";"null";null;null;"null";"null";"null";21/10/2020;20/10/2026;20/10/2026;"null";1,00;"01";"مشروع";"Projet";14,00;0,00;100,00;0;false;null;null;null
3 282,00;1 513,00;"APPUI AU SECTEUR DE L’EAU POTABLE (B)/ réalisation d’une station de traitement d’eau à Béjaoua";"P26123";"APPUI AU SECTEUR DE L’EAU POTABLE (B)/ réalisation d’une station de traitement d’eau à Béjaoua";null;null;"null";"null";"null";"null";51,00;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN129101";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";24,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,26;78,15;"null";null;false;29/04/2026 12:25;null;"null";"null";"null";null;null;"null";"null";"null";22/10/2020;31/12/2025;31/12/2025;"null";1,00;"01";"مشروع";"Projet";24,00;0,00;100,00;0;false;null;null;null
3 237,00;1 513,00;"APPUI AU SECTEUR DE L’EAU POTABLE (B)/ réalisation d’une station de traitement d’eau à Béjaoua";"P26123";"APPUI AU SECTEUR DE L’EAU POTABLE (B)/ réalisation d’une station de traitement d’eau à Béjaoua";null;null;"null";"null";"null";"null";51,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 91748";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";24,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;81,41;"null";null;false;29/04/2026 12:25;null;"null";"null";"null";null;null;"null";"null";"null";21/10/2020;20/10/2026;20/10/2026;"null";1,00;"01";"مشروع";"Projet";20,00;4,00;83,33;0;false;null;null;null
3 238,00;1 515,00;"ONAS IV";"P26124";"ONAS IV";null;null;"null";"null";"null";"null";40,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 23796";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";40,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;135,68;"null";null;false;29/04/2026 13:00;null;"null";"null";"null";null;null;"null";"null";"null";15/12/2006;14/12/2012;14/12/2012;"null";1,00;"01";"مشروع";"Projet";32,30;7,70;80,75;0;false;null;null;null
3 249,00;1 516,00;"Programme de Dépollution de la Méditerranée DEPOLMED";"P26125";"DEPOLMED";null;null;"null";"null";"null";"null";140,00;39,00;"EUR";"€";null;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;null;"CTN111201";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";60,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;203,52;"null";null;false;29/04/2026 13:24;null;"null";"null";"null";null;null;"null";"null";"null";28/11/2016;31/12/2023;31/12/2023;"null";1,00;"01";"مشروع";"Projet";60,00;0,00;100,00;0;false;null;null;0,00
3 239,00;1 516,00;"DEPOLMED";"P26125";"DEPOLMED";null;null;"null";"null";"null";"null";140,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 84807";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";69,60;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;236,08;"null";null;false;29/04/2026 13:24;null;"null";"null";"null";null;null;"null";"null";"null";29/11/2016;29/11/2020;29/11/2020;"null";1,00;"01";"مشروع";"Projet";58,40;11,20;83,91;0;false;null;null;null
3 241,00;1 506,00;"Appui au programme de sécurité alimentaire ";"P26121";"Appui au programme de sécurité alimentaire ";null;null;"null";"null";"null";"null";150,00;39,00;"EUR";"€";null;33,00;"BEI ";"بنك الاستثمار الأوروبي";"Banque Européenne d'investissement";"null";125,00;null;"FI 94840";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";150,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;508,80;"null";null;false;29/04/2026 13:41;null;"null";"null";"null";null;null;"null";"null";"null";16/12/2022;15/12/2027;15/12/2027;"null";1,00;"01";"مشروع";"Projet";0,00;150,00;0,00;0;false;null;null;null
3 245,00;1 528,00;"amélioration des infrastructures et des services scolaires dans le cycle primaire AMIS";"P26129";"amélioration des infrastructures et des services scolaires dans le cycle primaire AMIS";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;44,00;"Italie ";"إيطاليا";"Italie";"null";10,00;null;"AMIS";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";25,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;84,80;"1";null;false;05/05/2026 09:39;null;"null";"null";"null";null;null;"null";"null";"null";21/12/2020;30/06/2028;30/06/2028;"null";1,00;"01";"مشروع";"Projet";2,50;22,50;10,00;0;false;null;null;0,00
3 247,00;1 530,00;"Modernisation du Système d'information de l'Etat- Mesures d'Accompagnement";"P26131";"Modernisation du Système d'information de l'Etat";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ0001";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";2,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;6,78;"null";null;false;05/05/2026 09:49;null;"null";"null";"null";null;null;"null";"null";"null";11/12/2024;15/12/2029;15/12/2029;"null";1,00;"01";"مشروع";"Projet";0,00;2,00;0,00;0;false;null;null;null
3 246,00;1 530,00;"Modernisation du Système d'information de l'Etat";"P26131";"Modernisation du Système d'information de l'Etat";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.2020.6803.9";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";38,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;128,90;"null";null;false;05/05/2026 09:49;null;"null";"null";"null";null;null;"null";"null";"null";11/12/2024;15/12/2029;15/12/2029;"null";1,00;"01";"مشروع";"Projet";0,00;38,00;0,00;0;false;null;null;null
3 243,00;1 529,00;"Modernisation de l'Office National de la Protection Civile";"P26130";"Modernisation de l'Office National de la Protection Civile";null;null;"null";"null";"null";"null";50,00;39,00;"EUR";"€";169,60;31,00;"AFD";"وكالة التنمية الفرنسية";"Agence Française de Développement";"null";10,00;02/11/2023;"CTN126301";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";4,00;"04";"قرض معار";"Souverain - Retrocédé";"Retrocédé";50,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,41;170,50;"null";null;false;05/05/2026 13:33;null;"null";"null";"null";null;null;"null";"null";"null";24/09/2024;31/12/2030;31/12/2030;"null";1,00;"01";"مشروع";"Projet";8,00;42,00;16,00;0;false;null;null;0,25
3 244,00;1 527,00;"Construction de la station de dessalement d'eau de mer de Sfax";"P26128";"Construction de la station de dessalement d'eau de mer de Sfax";null;null;"null";"null";"null";"null";null;28,00;"JPY";"¥";null;45,00;"JICA";"الوكالة اليابانية للتعاون الدولي";"Agence Japonaise de Coopération Internationale";"null";11,00;null;"TS-P40";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";4,00;"04";"قرض معار";"Souverain - Retrocédé";"Retrocédé";36 676,00;28,00;"JPY";"¥";"Japanese Yen";"Yen Japonais";"null";21,76;797,92;"1.7";null;false;05/05/2026 13:43;null;"null";"null";"null";null;null;"null";"null";"null";14/07/2017;24/10/2027;24/10/2027;"null";1,00;"01";"مشروع";"Projet";36 500,00;176,00;99,52;0;false;null;null;null
3 250,00;1 538,00;"Projet de repowering de l'étape A du parc éolien de Sidi Daoud el Haouria";"P26133";"Projet de repowering de l'étape A du parc éolien de Sidi Daoud el Haouria";null;null;"null";"null";"null";"null";null;39,00;"EUR";"€";null;46,00;"KFW";"بنك التنمية الألماني ";"Banque allemande de développement (Kreditanstalt für Wiederaufbau)";"null";10,00;null;"BMZ-No.202165157";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";29,80;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;101,08;"null";null;false;05/05/2026 13:52;null;"null";"null";"null";null;null;"null";"null";"null";22/12/2022;30/12/2028;30/12/2028;"null";1,00;"01";"مشروع";"Projet";0,00;29,80;0,00;0;false;null;null;null
3 248,00;1 537,00;"Station pilote de traitement des eaux usées de Gabes";"P26132";"Station pilote de traitement des eaux usées de Gabes";null;null;"null";"null";"null";"null";null;28,00;"JPY";"¥";null;45,00;"JICA";"الوكالة اليابانية للتعاون الدولي";"Agence Japonaise de Coopération Internationale";"null";11,00;null;"2360570";2,00;"02";"هبة";"Don";"Donation";null;"null";"null";"null";"null";null;"null";"null";"null";"null";3 208,00;28,00;"JPY";"¥";"Japanese Yen";"Yen Japonais";"null";20,69;66,37;"null";31/12/2029;false;05/05/2026 14:01;null;"null";"null";"null";null;null;"null";"null";"null";26/02/2024;31/12/2029;31/12/2029;"null";1,00;"01";"مشروع";"Projet";0,00;3 208,00;0,00;0;false;null;null;null
3 118,00;1 195,00;"P26029 : PMIR (PROGRAMME DE MODERNISATION DES INFRASTRUCTURES ROUTIÈRES";"P26029";" Projet de Modernisation de l'Infrastructure Routière (PMIR-I)";null;null;"null";"null";"null";"null";383,00;39,00;"EUR";"€";null;32,00;"BAD";"البنك الإفريقي للتنمية";"Banque africaine de développement ";"African development bank";9,00;null;"200001300014380";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";144,00;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;488,45;"null";null;false;05/05/2026 14:06;null;"null";"null";"null";null;null;"null";"null";"null";28/10/2015;31/12/2020;31/12/2020;"null";1,00;"01";"مشروع";"Projet";138,63;5,37;96,27;0;false;null;null;null
3 112,00;1 195,00;"PMIR (PROGRAMME DE MODERNISATION DES INFRASTRUCTURES ROUTIÈRES";"P26029";" Projet de Modernisation de l'Infrastructure Routière (PMIR-I)";null;null;"null";"null";"null";"null";383,00;39,00;"EUR";"€";null;30,00;"AGTF";"تمويل التجارة العالمية بأفريقيا";"Financement du commerce mondial en Afrique";"null";9,00;null;"5050130000151";1,00;"01";"قرض";"Prêt";"Prêt";null;"null";"null";"null";"null";null;"null";"null";"null";"null";46,12;39,00;"EUR";"€";"Euro";"Euro";"null";3,39;156,44;"null";null;false;05/05/2026 14:06;null;"null";"null";"null";null;null;"null";"null";"null";28/10/2015;30/09/2027;30/09/2027;"null";1,00;"01";"مشروع";"Projet";44,40;1,72;96,27;0;false;null;null;null
