photo_record_id,photo_job_id,series_id,brand_id,brand_name,series_name,photo_scope,photo_type,source_name,source_record_id,source_rank,image_url,image_host,content_type,content_length,image_width,image_height,validation_status,validation_error,local_path,source_url,evidence_json,crawled_at
0c4dcfb1668e80d953afb52f,888d2b940f7579379fc0a766,95,2,奥迪,奥迪A3,series,ranking_cover,dongchedi_ranking,ebb79ca7babe64d6f3f85355,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2440a980eef1436cb95453dd91fbddb3~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,249792,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=50&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2440a980eef1436cb95453dd91fbddb3~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""ebb79ca7babe64d6f3f85355"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=50&count=50""}",2026-07-08T20:20:18+08:00
ef4bbd8b5fde9500c736fdd8,d867187e86f608c9dcd98fc5,96,2,奥迪,奥迪A4L,series,usedcar_series_cover,dongchedi_usedcar_series,96,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""96"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:19+08:00
f6b6cbf403534ac5373f902b,d867187e86f608c9dcd98fc5,96,2,奥迪,奥迪A4L,series,ranking_cover,dongchedi_ranking,1ebca5b1e825922dea7761a5,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,223477,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&city_name=%E5%AE%89%E9%98%B3&nation=0&offset=200&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""1ebca5b1e825922dea7761a5"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&city_name=%E5%AE%89%E9%98%B3&nation=0&offset=200&count=50""}",2026-07-08T20:20:19+08:00
04f8e0931f4aba19f1658aa9,d867187e86f608c9dcd98fc5,96,2,奥迪,奥迪A4L,series,ranking_cover,dongchedi_ranking,55d05f06af9762dcf0332bb3,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,223477,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=200&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da440185e7f349d6b0d58938facb129d~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""55d05f06af9762dcf0332bb3"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=200&count=50""}",2026-07-08T20:20:19+08:00
c6d1d0e167d5924458d516c8,7d52a6a8862edd884e55e072,97,2,奥迪,奥迪A4,series,usedcar_series_cover,dongchedi_usedcar_series,97,1,https://p3-dcd.byteimg.com/motor-mis-img/c82e92b460b1553c7e53e9ec082053b4~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/c82e92b460b1553c7e53e9ec082053b4~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""97"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:20+08:00
9cab037227e3b2a7a77ae4c8,bb6567e276ec74ae98eb5477,98,2,奥迪,奥迪A6,series,usedcar_series_cover,dongchedi_usedcar_series,98,1,https://p3-dcd.byteimg.com/motor-mis-img/1f219d5f324f310dc292ab88435e3f95~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/1f219d5f324f310dc292ab88435e3f95~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""98"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:21+08:00
81a57cffb5a2e5e6061b8c24,48b0559ce2b945cd16081bf2,99,2,奥迪,奥迪A6L,series,usedcar_series_cover,dongchedi_usedcar_series,99,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""99"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:22+08:00
dd92b29586b762c26438a0db,48b0559ce2b945cd16081bf2,99,2,奥迪,奥迪A6L,series,ranking_cover,dongchedi_ranking,2a4702150531d574dbfd1653,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,196312,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=0&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""2a4702150531d574dbfd1653"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=0&count=50""}",2026-07-08T20:20:22+08:00
531dcd791b3c70c644c33311,48b0559ce2b945cd16081bf2,99,2,奥迪,奥迪A6L,series,ranking_cover,dongchedi_ranking,ac6d466e98f9cebaeecc9afb,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,196312,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=0&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/91eaac8446114757841144c12ddb8d37~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""ac6d466e98f9cebaeecc9afb"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=0&count=50""}",2026-07-08T20:20:22+08:00
76627ae2c300a0c4f6b51fb0,572c3918b73bec5e82bff5e4,100,2,奥迪,奥迪Q3,series,usedcar_series_cover,dongchedi_usedcar_series,100,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ce1c130bbffa4d3cb70f1258dfd11bd6~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ce1c130bbffa4d3cb70f1258dfd11bd6~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""100"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:23+08:00
26586d6826bccbbcf276c391,572c3918b73bec5e82bff5e4,100,2,奥迪,奥迪Q3,series,ranking_cover,dongchedi_ranking,514708041c4149b7e984bf8b,2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/ce1c130bbffa4d3cb70f1258dfd11bd6~tplv-resize:640:0.png?psm=motor.rank.data,p9-dcd.byteimg.com,image/png,252732,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&city_name=%E9%98%BF%E5%9D%9D&nation=0&offset=150&count=50,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/tos-cn-i-dcdx/ce1c130bbffa4d3cb70f1258dfd11bd6~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""514708041c4149b7e984bf8b"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&city_name=%E9%98%BF%E5%9D%9D&nation=0&offset=150&count=50""}",2026-07-08T20:20:23+08:00
1aa52eab72eb7f16fbd45b31,572c3918b73bec5e82bff5e4,100,2,奥迪,奥迪Q3,series,ranking_cover,dongchedi_ranking,7c5b6b25cf9f87fddb6206a1,3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ce1c130bbffa4d3cb70f1258dfd11bd6~tplv-resize:640:0.png?psm=motor.rank.data,p3-dcd.byteimg.com,image/png,252732,640,427,ok,,,https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=150&count=50,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""ranking_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ce1c130bbffa4d3cb70f1258dfd11bd6~tplv-resize:640:0.png?psm=motor.rank.data"", ""source_name"": ""dongchedi_ranking"", ""source_record_id"": ""7c5b6b25cf9f87fddb6206a1"", ""source_url"": ""https://www.dongchedi.com/motor/pc/car/rank_data?rank_data_type=11&offset=150&count=50""}",2026-07-08T20:20:23+08:00
3b23f0d196c296ae6b9c22c2,dcdb894ad36a7ca10e41a175,101,2,奥迪,奥迪Q5,series,usedcar_series_cover,dongchedi_usedcar_series,101,1,https://p3-dcd.byteimg.com/motor-mis-img/8e23406722ae154dd8d022feb0dba761~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/8e23406722ae154dd8d022feb0dba761~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""101"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:25+08:00
fad5bad309b839690b5e50bb,36237f3cde1f84043056ab09,105,118,博速,博速 S级,series,usedcar_series_cover,dongchedi_usedcar_series,105,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/17d85d8d34c34571814c7692210a595b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/17d85d8d34c34571814c7692210a595b~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""105"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:26+08:00
35dec8d38a669b36d0711514,83291edf03d2487df5ec8ce1,108,366,宝骏,宝骏310,series,usedcar_series_cover,dongchedi_usedcar_series,108,1,https://p9-dcd.byteimg.com/motor-mis-img/e84e6195d7068bde6a35decf64703821~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p9-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/motor-mis-img/e84e6195d7068bde6a35decf64703821~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""108"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:27+08:00
589224535457d26853dfee20,04cac3834e81c0a889698684,110,366,宝骏,宝骏510,series,usedcar_series_cover,dongchedi_usedcar_series,110,1,https://p9-dcd.byteimg.com/motor-mis-img/43d490ad2d629d69d6752e03cbe810ab~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p9-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/motor-mis-img/43d490ad2d629d69d6752e03cbe810ab~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""110"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:28+08:00
3bac489e543d513278a6b5e8,407150ad149aced9c38743d6,111,366,宝骏,宝骏560,series,usedcar_series_cover,dongchedi_usedcar_series,111,1,https://p9-dcd.byteimg.com/motor-mis-img/fa42a136409abde95d845b1ded22b751~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p9-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/motor-mis-img/fa42a136409abde95d845b1ded22b751~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""111"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:30+08:00
064c0c1029a6ad0ee61644c8,bdf4bdaf293a3e14e07d3691,112,366,宝骏,宝骏630,series,usedcar_series_cover,dongchedi_usedcar_series,112,1,https://p9-dcd.byteimg.com/motor-mis-img/ec728d7faa36dc90a59f6fe4789e11a4~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p9-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/motor-mis-img/ec728d7faa36dc90a59f6fe4789e11a4~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""112"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:31+08:00
f81b31060237389bd07ddc42,7a9c7e58ec3878d0ab97a530,113,366,宝骏,宝骏610,series,usedcar_series_cover,dongchedi_usedcar_series,113,1,https://p9-dcd.byteimg.com/motor-mis-img/a7a3f5fbe9619d353f2c8b2fb92b4b36~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p9-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/motor-mis-img/a7a3f5fbe9619d353f2c8b2fb92b4b36~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""113"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:33+08:00
b0e41fd3430bf5fb2a4b19df,11a93d208ba43311b8ff2509,114,366,宝骏,宝骏730,series,usedcar_series_cover,dongchedi_usedcar_series,114,1,https://p9-dcd.byteimg.com/motor-mis-img/ebed42275d05eee4d94bc276a8bf5ec0~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p9-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p9-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p9-dcd.byteimg.com/motor-mis-img/ebed42275d05eee4d94bc276a8bf5ec0~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""114"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:34+08:00
1dbffefa03c18f42c51745c8,7f813f73630ba36c24b8b0c1,115,4,宝马,宝马1系(进口),series,usedcar_series_cover,dongchedi_usedcar_series,115,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/89f6a1565e9549f3a5bcf1452c7eb5aa~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/89f6a1565e9549f3a5bcf1452c7eb5aa~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""115"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:35+08:00
64b11f905e909f12d8a403b3,3db93f46bd152d2f5b8194d0,116,4,宝马,宝马3系(进口),series,usedcar_series_cover,dongchedi_usedcar_series,116,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bdb3228608aa49f187e84294c66da006~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/bdb3228608aa49f187e84294c66da006~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""116"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:37+08:00
985b7f67e85a528ae972c21d,ab837b6a557cfca8ee1aa0b8,117,4,宝马,宝马3系GT,series,usedcar_series_cover,dongchedi_usedcar_series,117,1,https://p3-dcd.byteimg.com/motor-mis-img/d5bd59d3007b6d8d8c244f88c76ee181~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/d5bd59d3007b6d8d8c244f88c76ee181~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""117"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:38+08:00
9dfdeb97164f67b0f4365e8a,fecb704f3bbd0430a5e24e7c,118,4,宝马,宝马4系,series,usedcar_series_cover,dongchedi_usedcar_series,118,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f44b76c7263b4d70a1356771e6f51c54~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f44b76c7263b4d70a1356771e6f51c54~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""118"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:39+08:00
fcb4fe948cea64fa6dc8d020,57fc821ec7ff8cb01962584f,119,4,宝马,宝马5系GT,series,usedcar_series_cover,dongchedi_usedcar_series,119,1,https://p3-dcd.byteimg.com/motor-mis-img/69c957a3c9c10751662c653c3faca5c1~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/69c957a3c9c10751662c653c3faca5c1~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""119"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:41+08:00
0e21781a64577826d022e8ce,0eb296aa2656b6d17804e950,120,4,宝马,宝马5系(进口),series,usedcar_series_cover,dongchedi_usedcar_series,120,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d104652b12aa4ad794ca4e50c9c6d15d~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d104652b12aa4ad794ca4e50c9c6d15d~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""120"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:42+08:00
fb9ebce9c826e412fbc09d09,982705876cfd5ec0618a1622,121,4,宝马,宝马6系,series,usedcar_series_cover,dongchedi_usedcar_series,121,1,https://p3-dcd.byteimg.com/motor-mis-img/020ac328a1b66c7d5bb83a82d104ed6c~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/motor-mis-img/020ac328a1b66c7d5bb83a82d104ed6c~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""121"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:43+08:00
ebfa9b610db1b41d3f3c791b,6c5b892aaf73256dc68939ec,122,4,宝马,宝马7系,series,usedcar_series_cover,dongchedi_usedcar_series,122,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d8bd5abea2e3446d83e46c941389023e~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d8bd5abea2e3446d83e46c941389023e~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""122"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:44+08:00
496d5e6abba5849c7e22507b,612605f2983cebae58f40b09,123,4,宝马,宝马7系PHEV,series,usedcar_series_cover,dongchedi_usedcar_series,123,1,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/48f28881d5f942d38af65d7b2222f0e8~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api,p3-dcd.byteimg.com,,,,,failed,<HTTPError 400: 'Bad Request'>,,https://www.dongchedi.com/sales/city-x-x-x-x,"{""image_host"": ""p3-dcd.byteimg.com"", ""image_role"": ""usedcar_series_cover"", ""image_url"": ""https://p3-dcd.byteimg.com/tos-cn-i-dcdx/48f28881d5f942d38af65d7b2222f0e8~tplv-f042mdwyw7-original:tplv-resize:640:0.image?psm=motor.pc_sh.api"", ""source_name"": ""dongchedi_usedcar_series"", ""source_record_id"": ""123"", ""source_url"": ""https://www.dongchedi.com/sales/city-x-x-x-x""}",2026-07-08T20:20:46+08:00
